Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:32:21,    1666492341436,-1001.71,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.251,  1092.110,   1704.827,    612.717,  0.3594,  0.5610,   149.89,  0.2000,     0.000,    3.294,  0.000,      441,  0.000,     1067,  0.000,     4731, 0.0222,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.747,   618.50,   462.01,  0.184,      20.00,    0.000,    600.00, 2966.28,   0.000,     0.0,     0.0,     0.0,     0.0,    1436,    1.9282,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:32:34,    1666492354090,-1012.42,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.056,  1075.829,   1689.239,    613.410,  0.3631,  0.5702,   150.56,  0.2000,     0.000,    3.349,  0.000,      429,  0.000,     1014,  0.000,     4615, 0.0218,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.744,   637.11,   473.79,  0.186,      20.00,    0.000,    600.00, 2674.86,   0.000,     0.0,     0.0,     0.0,     0.0,    1378,    1.9068,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:32:49,    1666492368826, -689.11,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.892,  1193.834,   1704.722,    510.887,  0.2997,  0.4279,   144.13,  0.2000,     0.000,    2.920,  0.000,      462,  0.000,     1243,  0.000,     7532, 0.0245,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.209,   466.50,   564.02,  0.175,      20.00,    0.000,    600.00, 3156.84,   0.000,     0.0,     0.0,     0.0,     0.0,    2580,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:33:01,    1666492381562, -717.31,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.590,  1155.776,   1665.601,    509.825,  0.3061,  0.4411,   143.40,  0.2000,     0.000,    3.078,  0.000,      452,  0.000,     1138,  0.000,     6075, 0.0263,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.073,   557.90,   598.52,  0.171,      20.00,    0.000,    600.00, 2852.37,   0.000,     0.0,     0.0,     0.0,     0.0,    1973,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:33:14,    1666492394260, -748.25,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.560,  1121.689,   1628.093,    506.404,  0.3110,  0.4515,   142.60,  0.2000,     0.000,    3.221,  0.000,      433,  0.000,     1086,  0.000,     5994, 0.0237,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.041,   592.09,   616.17,  0.175,      20.00,    0.000,    600.00, 2145.48,   0.000,     0.0,     0.0,     0.0,     0.0,    1861,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:33:29,    1666492409060, -461.59,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      6.727,  1182.980,   1618.423,    435.442,  0.2691,  0.3681,   137.40,  0.2000,     0.000,    2.962,  0.000,      451,  0.000,     1172,  0.000,     7827, 0.0258,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.439,   493.43,   709.86,  0.164,      20.00,    0.000,    600.00, 2841.82,   0.000,     0.0,     0.0,     0.0,     0.0,    2642,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:33:41,    1666492421794, -498.08,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.140,  1143.724,   1576.411,    432.686,  0.2745,  0.3783,   135.64,  0.2000,     0.000,    3.101,  0.000,      434,  0.000,     1095,  0.000,     6611, 0.0275,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.280,   579.18,   741.23,  0.167,      20.00,    0.000,    600.00, 2831.26,   0.000,     0.0,     0.0,     0.0,     0.0,    2132,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:33:54,    1666492434547, -525.91,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.049,  1114.074,   1543.912,    429.838,  0.2784,  0.3858,   134.45,  0.2000,     0.000,    3.153,  0.000,      420,  0.000,      992,  0.000,     5987, 0.0284,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.188,   644.01,   764.81,  0.169,      20.00,    0.000,    600.00, 2898.66,   0.000,     0.0,     0.0,     0.0,     0.0,    1899,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:34:09,    1666492449338, -270.06,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.438,  1150.693,   1533.163,    382.470,  0.2495,  0.3324,   129.31,  0.2000,     0.000,    3.045,  0.000,      433,  0.000,     1084,  0.000,     7498, 0.0291,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.515,   563.12,   853.34,  0.159,      20.00,    0.000,    600.00, 2480.35,   0.000,     0.0,     0.0,     0.0,     0.0,    2462,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:34:22,    1666492462060, -297.28,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.443,  1120.149,   1497.642,    377.493,  0.2521,  0.3370,   128.77,  0.2000,     0.000,    3.122,  0.000,      428,  0.000,     1036,  0.000,     7174, 0.0275,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.455,   596.89,   868.20,  0.159,      20.00,    0.000,    600.00, 2541.20,   0.000,     0.0,     0.0,     0.0,     0.0,    2298,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:34:35,    1666492474833, -328.34,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.454,  1094.005,   1472.702,    378.697,  0.2571,  0.3462,   127.24,  0.2000,     0.000,    3.253,  0.000,      404,  0.000,      958,  0.000,     6516, 0.0294,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.333,   674.98,   899.43,  0.169,      20.00,    0.000,    600.00, 2594.70,   0.000,     0.0,     0.0,     0.0,     0.0,    2003,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:34:49,    1666492489674,  -97.07,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.964,  1110.432,   1446.759,    336.327,  0.2325,  0.3029,   123.45,  0.2000,     0.000,    3.143,  0.000,      426,  0.000,     1024,  0.000,     7445, 0.0314,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.583,   615.25,   974.13,  0.153,      20.00,    0.000,    600.00, 2556.73,   0.000,     0.0,     0.0,     0.0,     0.0,    2369,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:35:02,    1666492502393, -137.27,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.157,  1078.484,   1412.717,    334.234,  0.2366,  0.3099,   122.23,  0.2000,     0.000,    3.179,  0.000,      412,  0.000,      963,  0.000,     7134, 0.0298,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.521,   656.02,   997.52,  0.161,      20.00,    0.000,    600.00, 2346.68,   0.000,     0.0,     0.0,     0.0,     0.0,    2244,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:35:15,    1666492515144, -169.83,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.049,  1055.450,   1389.413,    333.963,  0.2404,  0.3164,   120.30,  0.2000,     0.000,    3.287,  0.000,      400,  0.000,      894,  0.000,     6386, 0.0319,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.382,   742.84,  1026.87,  0.168,      20.00,    0.000,    600.00, 2215.60,   0.000,     0.0,     0.0,     0.0,     0.0,    1943,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\2_data.csv                                                                                        ,2022/10/23, 13:35:30,    1666492529974,-1334.39,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.553,   782.021,   1332.592,    550.572,  0.4132,  0.7040,   133.54,  0.2000,     0.000,    3.825,  0.000,      391,  0.000,     1270,  0.000,    43790, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.360,   172.56,    62.13,  0.114,      20.00,    0.000,    600.00, 2026.06,   0.000,     0.0,     0.0,     0.0,     0.0,   11447,    2.0000,
